title	doi	url	issns	journal	authors	issns1	issns2	published_on	last_updated	cited_by_fbwalls_count	cited_by_feeds_count	cited_by_gplus_count	cited_by_msm_count	cited_by_posts_count	cited_by_rdts_count	cited_by_tweeters_count	cited_by_videos_count	cited_by_accounts_count	cited_by_patents_count	mendeley	altmetric_score	is_oa	author.names	issn	citations	CiteScore	SJR	WebQualis	created	deposited	published.print	indexed	issue	issued	member	page	prefix	publisher	score	source	reference.count	references.count	is.referenced.by.count	subject	type	volume	short.container.title	published.online	language	update.policy	subtitle	archive_	na.	isbn
Reproducibility of the low back clinical postural grouping in adolescents	10.1016/j.jbmt.2015.11.004	http://dx.doi.org/10.1016/j.jbmt.2015.11.004	1360-8592	Journal of Bodywork & Movement Therapies	Ney Meziat-Filho			2016	1495101681	1	0	0	0	4	0	3	0	4	0	25	2	FALSE	Ney Meziat-Filho, Roberta Mendonça, Adriano Pezolato, Felipe J.J. Reis, Leandro Alberto Calazans Nogueira	1360-8592	3	2.5	0.404	A2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Resonance phenomenon during wrist pulse-taking: A stochastic simulation, model-based study of the ‘pressing with one finger’ technique	10.1016/j.bspc.2012.10.004	http://dx.doi.org/10.1016/j.bspc.2012.10.004	1746-8094	Biomedical Signal Processing and Control	Arthur de Sá Ferreira			2013	1656413387	0	0	0	0	1	0	1	0	1	0	10	1	FALSE	Arthur de Sá Ferreira	1746-8094	10	8.2	1.071	A1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Respiratory Oscillometry in Chronic Obstructive Pulmonary Disease: Association with Functional Capacity as Evaluated by Adl Glittre Test and Hand Grip Strength Test	10.2147/copd.s353912	http://dx.doi.org/10.2147/copd.s353912	1178-2005	International Journal of Chronic Obstructive Pulmonary Disease	Caroline Oliveira Ribeiro			2022	1651740266	0	0	0	0	4	0	4	0	4	0	12	3	TRUE	Caroline Oliveira Ribeiro, Agnaldo José Lopes, Pedro Lopes de Melo	1178-2005	0	NA	0.924	A1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Role of dermatomes in the determination of therapeutic characteristics of channel acupoints: a similarity-based analysis of data compiled from literature	10.1186/1749-8546-8-24	http://dx.doi.org/10.1186/1749-8546-8-24	1749-8546	Chinese Medicine	Arthur S Ferreira			2013	1687988227	3	0	0	0	6	0	2	0	5	0	28	3	TRUE	Arthur S Ferreira, Alexandre B Luiz	1749-8546	3	6.9	0.751	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Role of the parietal cortex in predicting incoming actions	10.1016/j.neuroimage.2011.07.046	http://dx.doi.org/10.1016/j.neuroimage.2011.07.046	1053-8119	NeuroImage	A.P. Fontana			2012	1313486736	0	0	0	0	2	0	1	0	1	0	209	1	FALSE	A.P. Fontana, J.M. Kilner, E.C. Rodrigues, M. Joffily, N. Nighoghossian, C.D. Vargas, A. Sirigu	1053-8119	54	11.6	2.512	A1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Role of Transcutaneous Electric Nerve Stimulation in Pain and Pulmonary Function in Patients after Bariatric Surgery	10.1155/2022/9138602	http://dx.doi.org/10.1155/2022/9138602	2090-2875	Rehabilitation Research & Practice	Cesar Antonio Luchesa			2022	1655147007	0	0	0	0	6	0	3	0	3	0	23	3	TRUE	Cesar Antonio Luchesa, Agnaldo José Lopes	2090-2875	0	NA	0.377	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Safety and tolerability of Kinesio® Taping in patients with arm lymphedema: medical device clinical study	10.1007/s00520-015-2874-7	http://dx.doi.org/10.1007/s00520-015-2874-7	0941-4355	Supportive Care in Cancer	Jacqueline de Carvalho Martins			2015	1483228800	2	0	0	0	5	0	2	0	4	0	87	2	FALSE	Jacqueline de Carvalho Martins, Suzana Sales Aguiar, Erica Alves Nogueira Fabro, Rejane Medeiros Costa, Thiago Vilela Lemos, Vinicius Gienbinsky Guapyassú de Sá, Raphael Mello de Abreu, Mauro Figueiredo Carvalho de Andrade, Luiz Claudio Santos Thuler, Anke Bergmann	0941-4355	20	5.1	0.984	A2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Scleroderma: Assessment of posture, balance and pulmonary function in a cross-sectional controlled study	10.1016/j.clinbiomech.2015.03.013	http://dx.doi.org/10.1016/j.clinbiomech.2015.03.013	0268-0033	Clinical Biomechanics	Tatiana Rafaela Lemos Lima			2015	1427556907	0	0	0	0	3	0	3	0	3	0	57	3	FALSE	Tatiana Rafaela Lemos Lima, Fernando Silva Guimarães, Rafael Santos Neves, Sara Lucia Silveira Menezes, Agnaldo José Lopes	0268-0033	7	3.7	0.541	A3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Seated limits-of-stability of athletes with disabilities with regard to competitive levels and sport classification	10.1111/sms.12847	http://dx.doi.org/10.1111/sms.12847	0905-7188	Scandinavian Journal of Medicine & Science in Sports	P. B. R. Santos			2017	1645874510	0	0	0	0	1	0	1	0	1	0	67	1	FALSE	P. B. R. Santos, P. S. Vigário, M. R. M. Mainenti, A. S. Ferreira, T. Lemos	0905-7188	8	7.8	1.331	A1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Selecting the best ventilator hyperinflation technique based on physiologic markers: A randomized controlled crossover study	10.1016/j.hrtlng.2018.09.006	http://dx.doi.org/10.1016/j.hrtlng.2018.09.006	0147-9563	Heart & Lung	Beatriz S. Ribeiro			2019	1580451086	0	0	0	0	33	0	29	0	29	0	67	19	FALSE	Beatriz S. Ribeiro, Agnaldo J. Lopes, Sara L.S. Menezes, Fernando S. Guimarães	0147-9563	8	4.2	0.748	A3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Self-Guided Web-Based Pain Education for People With Musculoskeletal Pain: A Systematic Review and Meta-Analysis	10.1093/ptj/pzab167	http://dx.doi.org/10.1093/ptj/pzab167	0031-9023	Physical Therapy	Lívia de Oliveira Lima			2021	1636710467	0	0	0	0	73	0	58	0	58	0	64	33	TRUE	Lívia de Oliveira Lima, Bruno T Saragiotto, Leonardo Oliveira Pena Costa, Leandro Calazans Nogueira, Ney Meziat-Filho, Felipe J J Reis	0031-9023	6	5.3	1.005	A1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Sensitive training through body awareness to improve the writing of patients with writer’s cramp	10.4081/ni.2013.e24	http://dx.doi.org/10.4081/ni.2013.e24	2035-8377	Neurology International	Flavia Quadros Boisson Waissman			2013	1389906975	0	0	0	0	2	0	2	0	2	0	9	1	TRUE	Flavia Quadros Boisson Waissman, Marco Orsini, Osvaldo J.M. Nascimento, Marco Antônio A. Leite, João Santos Pereira	2035-8377	5	2.2	0.448	B2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Sensitivity for palpating lumbopelvic soft- tissues and bony landmarks and its associated factors: A single-blinded diagnostic accuracy study	10.3233/bmr-150356	http://dx.doi.org/10.3233/bmr-150356	1878-6324	Journal of Back & Musculoskeletal Rehabilitation	A.P.A. Ferreira			2017	1646218163	0	0	0	0	1	0	1	0	1	0	18	1	FALSE	A.P.A. Ferreira, L.C. Póvoa, J.F.C. Zanier, D.C. Machado, A.S. Ferreira	1878-6324	4	NA	0.421	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Short-Term Changes in Posture and Pain of the Neck and Lower Back of Women Undergoing Lipoabdominoplasty: A Case Series Report	10.1016/j.jcm.2022.07.003	http://dx.doi.org/10.1016/j.jcm.2022.07.003	1556-3707	Journal of chiropractic medicine (Print)	Denise D. Xavier			2023	1686587750	0	0	0	0	5	0	4	0	4	0	6	3	FALSE	Denise D. Xavier, Ruth M. Graf, Arthur S. Ferreira	1556-3707	0	1.4	0.217	A1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Short-Term Effects of Hydrokinesiotherapy in Hospitalized Preterm Newborns	10.1155/2016/9285056	http://dx.doi.org/10.1155/2016/9285056	2090-2867	Rehabilitation Research & Practice	de Oliveira Tobinaga, Welcy Cassiano			2016	1484570435	1	0	0	0	1	0	0	0	1	0	100	1	TRUE	de Oliveira Tobinaga, Welcy Cassiano	2090-2867	3	2.2	0.377	A3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Short-Term Resistance Training Attenuates Cardiac Autonomic Dysfunction in Obese Adolescents	10.1123/pes.2015-0191	http://dx.doi.org/10.1123/pes.2015-0191	0899-8493	Pediatric Exercise Science	Paulo Farinatti			2016	1454521884	0	0	0	0	3	0	3	0	3	0	84	2	FALSE	Paulo Farinatti, Silvio Rodrigues Marques Neto, Ingrid Dias, Felipe A. Cunha, Eliete Bouskela, Luiz G. Kraemer-Aguiar	0899-8493	20	4.6	0.619	A2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Silicose em jateadores de areia de estaleiro versus silicose em escultores de pedra no Brasil: uma comparação dos achados de imagem, função pulmonar e teste de exercício cardiopulmonar	10.1016/j.rppneu.2012.04.006	http://dx.doi.org/10.1016/j.rppneu.2012.04.006	0873-2159	Revista Portuguesa de Pneumologia	A.J. Lopes			2012	1660734375	0	0	0	0	1	0	1	0	1	0	6	1	TRUE	A.J. Lopes, W. Costa, T. Thomaz Mafort, A. de Sá Ferreira, S.L. Silveira de Menezes, F. Silva Guimarães	0873-2159	4	NA	NA	B2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SimTCM: A human patient simulator with application to diagnostic accuracy studies of Chinese medicine	10.1016/s2095-4964(15)60151-0	http://dx.doi.org/10.1016/s2095-4964(15)60151-0	2095-4964	Journal of Integrative Medicine	Arthur de Sá Ferreira			2015	1647864385	0	0	0	0	1	0	1	0	1	0	30	1	FALSE	Arthur de Sá Ferreira, Antonio Guilherme Pacheco	2095-4964	1	7.5	0.633	A2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Single-Nucleotide-Polymorphism-Panel Population-Genetics Approach Based on the 1000 Genomes Database and Elite Soccer Players	10.1123/ijspp.2018-0715	http://dx.doi.org/10.1123/ijspp.2018-0715	1555-0265	International Journal of Sports Physiology and Performance	Gustavo Monnerat			2019	1542458108	0	0	0	0	2	0	2	0	2	0	63	1	FALSE	Gustavo Monnerat, Alex S. Maior, Marcio Tannure, Lia K.F.C. Back, Caleb G.M. Santos	1555-0265	3	6.1	1.333	A1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Sleep quality and polysomnographic changes in patients with chronic pain with and without central sensitization signs	10.1016/j.bjpt.2023.100504	http://dx.doi.org/10.1016/j.bjpt.2023.100504	1413-3555	Brazilian Journal of Physical Therapy	Ana Paula dos Santos Bento			2023	1682812666	0	0	0	0	6	0	5	0	5	0	5	4	TRUE	Ana Paula dos Santos Bento, Ney Meziat Filho, Arthur de Sá Ferreira, Ana Paula Cassetta, Renato Santos de Almeida	1413-3555	0	6.4	0.975	A2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Small airway dysfunction on impulse oscillometry and pathological signs on lung ultrasound are frequent in post-COVID-19 patients with persistent respiratory symptoms	10.1371/journal.pone.0260679	http://dx.doi.org/10.1371/journal.pone.0260679	1932-6203	PLOS ONE	Agnaldo José Lopes			2021	1651780560	0	0	0	0	5	0	4	0	5	0	37	5	TRUE	Agnaldo José Lopes, Patrícia Frascari Litrento, Bruna Cuoco Provenzano, Alícia Sales Carneiro, Laura Braga Monnerat, Mariana Soares da Cal, Angelo Thomaz Abalada Ghetti, Thiago Thomaz Mafort	1932-6203	11	6.0	0.885	A1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Spondylodiscitis With Psoas Abscess After Hip Arthroplasty	10.2519/josptcases.2021.9904	http://dx.doi.org/10.2519/josptcases.2021.9904		JOSPT Cases				2021	1615244916	1	0	0	0	3	0	2	0	3	0	3	2	FALSE			0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Standardized MET Value Underestimates the Energy Cost of Treadmill Running in Men	10.1055/s-0043-115739	http://dx.doi.org/10.1055/s-0043-115739	0172-4622	International Journal of Sports Medicine	Helouane Ázara			2017	1506983049	0	0	0	0	1	0	1	0	1	0	22	1	TRUE	Helouane Ázara, Paulo Farinatti, Adrian Midgley, Fabrício Vasconcellos, Patrícia Vigário, Felipe Cunha	0172-4622	3	5.4	0.965	A2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Statistical distribution of acupoint prescriptions for sensory-motor impairments in post-stroke subjects	10.1007/s11655-012-1245-1	http://dx.doi.org/10.1007/s11655-012-1245-1	1672-0415	Chinese Journal of Integrative Medicine	Ana Paula de Sousa Fragoso			2012	1661164821	0	0	0	0	1	0	1	0	1	0	9	1	FALSE	Ana Paula de Sousa Fragoso, Arthur de Sá Ferreira	1672-0415	1	5.3	0.483	A3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Structural and functional brain rewiring clarifies preserved interhemispheric transfer in humans born without the corpus callosum	10.1073/pnas.1400806111	http://dx.doi.org/10.1073/pnas.1400806111	0027-8424	Proceedings of the National Academy of Sciences of the United States of America	Fernanda Tovar-Moll			2014	1604703655	2	4	11	7	110	0	76	0	100	0	182	133	TRUE	Fernanda Tovar-Moll, Myriam Monteiro, Juliana Andrade, Ivanei E. Bramati, Rodrigo Vianna-Barbosa, Theo Marins, Erika Rodrigues, Natalia Dantas, Timothy E. J. Behrens, Ricardo de Oliveira-Souza, Jorge Moll, Roberto Lent	0027-8424	85	19.2	4.026	A1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Structural and functional connectivity changes in response to short-term neurofeedback training with motor imagery	10.1016/j.neuroimage.2019.03.027	http://dx.doi.org/10.1016/j.neuroimage.2019.03.027	1053-8119	NeuroImage	T. Marins			2019	1592848627	3	2	0	17	53	0	28	0	50	0	176	161	FALSE	T. Marins, E.C. Rodrigues, T. Bortolini, Bruno Melo, J. Moll, F. Tovar-Moll	1053-8119	50	11.6	2.512	A1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Systemic sclerosis: Association between physical function, handgrip strength and pulmonary function	10.1016/j.jbmt.2017.03.018	http://dx.doi.org/10.1016/j.jbmt.2017.03.018	1360-8592	Journal of Bodywork & Movement Therapies	Agnaldo José Lopes			2017	1646303952	0	0	0	0	1	0	1	0	1	0	40	1	FALSE	Agnaldo José Lopes, Amanda Cristina Justo, Arthur Sá Ferreira, Fernando Silva Guimaraes	1360-8592	7	2.5	0.404	A2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Test–retest reliability for assessment of postural stability using center of pressure spatial patterns of three-dimensional statokinesigrams in young health participants	10.1016/j.jbiomech.2014.07.010	http://dx.doi.org/10.1016/j.jbiomech.2014.07.010	0021-9290	Journal of Biomechanics	Arthur de Sá Ferreira			2014	1651859533	1	0	0	0	3	0	2	0	3	0	62	2	FALSE	Arthur de Sá Ferreira, Patrícia Junqueira Ferraz Baracat	0021-9290	20	4.9	0.699	A1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Text neck and neck pain in 18–21-year-old young adults	10.1007/s00586-017-5444-5	http://dx.doi.org/10.1007/s00586-017-5444-5	0940-6719	European Spine Journal	Gerson Moreira Damasceno			2018	1686240002	44	2	0	2	459	0	284	9	341	0	335	235	FALSE	Gerson Moreira Damasceno, Arthur Sá Ferreira, Leandro Alberto Calazans Nogueira, Felipe José Jandre Reis, Igor Caio Santana Andrade, Ney Meziat-Filho	0940-6719	40	4.7	0.942	A1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
The challenging scenario of beliefs and attitudes toward chronic low back pain among final year undergraduate students: A cross-sectional investigation	10.1016/j.msksp.2021.102375	http://dx.doi.org/10.1016/j.msksp.2021.102375	2468-7812	Musculoskeletal Science and Practice	Fabianna Resende de Jesus-Moraleida			2021	1620622676	1	0	0	0	32	0	26	0	27	0	44	16	FALSE	Fabianna Resende de Jesus-Moraleida, Marina Carvalho Arruda Barreto, Jessika Karoline de Castro Lima, Ney Meziat-Filho, Ana Carla Lima Nunes	2468-7812	1	3.9	0.636	A2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
The dopaminergic system dynamic in the time perception: a review of the evidence	10.1080/00207454.2017.1385614	http://dx.doi.org/10.1080/00207454.2017.1385614	0020-7454	International Journal of Neuroscience	Victor Marinho			2017	1577285578	0	0	0	0	1	0	0	0	1	0	119	3	FALSE	Victor Marinho, Thomaz Oliveira, Kaline Rocha, Jéssica Ribeiro, Francisco Magalhães, Thalys Bento, Giovanny R. Pinto, Bruna Velasques, Pedro Ribeiro, Luiza Di Giorgio, Marco Orsini, Daya S. Gupta, Juliana Bittencourt, Victor Hugo Bastos, Silmar Teixeira	0020-7454	36	4.6	0.542	B1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
The effect of adding myofascial techniques to an exercise programme for patients with anterior knee pain	10.1016/j.jbmt.2016.02.007	http://dx.doi.org/10.1016/j.jbmt.2016.02.007	1360-8592	Journal of Bodywork & Movement Therapies	Gustavo Telles			2016	1663899902	1	0	0	0	4	0	2	1	4	0	195	2	FALSE	Gustavo Telles, Delmany R. Cristovão, Fabiana Azevedo Terra Cunha Belache, Mariana Rezende Araujo Santos, Renato Santos de Almeida, Leandro Alberto Calazans Nogueira	1360-8592	6	2.5	0.404	A2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
The effectiveness of a therapist-oriented home rehabilitation program for a patient with acromegaly: A case study	10.1016/j.jbmt.2019.01.006	http://dx.doi.org/10.1016/j.jbmt.2019.01.006	1360-8592	Journal of Bodywork & Movement Therapies	Tatiana Rafaela Lemos Lima			2019	1548718902	0	0	0	0	2	0	2	0	2	0	38	1	FALSE	Tatiana Rafaela Lemos Lima, Leandro Kasuki, Monica Roberto Gadelha, Agnaldo José Lopes	1360-8592	4	2.5	0.404	A2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
The Glittre Activities of Daily Living Test in patients with acromegaly: Associations with hand function and health-related quality of life	10.3233/bmr-200089	http://dx.doi.org/10.3233/bmr-200089	1878-6324	Journal of Back & Musculoskeletal Rehabilitation	Samantha Gomes de Alegria			2021	1648579660	0	0	0	0	1	0	1	0	1	0	20	1	FALSE	Samantha Gomes de Alegria, Leandro Kasuki, Monica Gadelha, Agnaldo José Lopes	1878-6324	4	NA	0.421	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
The Glittre Activities of Daily Living Test in women with scleroderma and its relation to hand function and physical capacity	10.1016/j.clinbiomech.2020.01.008	http://dx.doi.org/10.1016/j.clinbiomech.2020.01.008	0268-0033	Clinical Biomechanics	Carolina Pontes Nonato			2020	1578827352	0	0	0	0	1	0	1	0	1	0	32	1	FALSE	Carolina Pontes Nonato, Beatriz Luiza Pinheiro Alves Azevedo, Jéssica Gabriela Messias Oliveira, Damara Guedes Gardel, Dayana Cristina Neiva de Souza, Agnaldo José Lopes	0268-0033	10	3.7	0.541	A3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
The Glittre-ADL test in non-hospitalized patients with post-COVID-19 syndrome and its relationship with muscle strength and lung function	10.1016/j.clinbiomech.2022.105797	http://dx.doi.org/10.1016/j.clinbiomech.2022.105797	0268-0033	Clinical Biomechanics	Tatiana Conceição Pereira de Oliveira			2022	1666341666	0	1	0	0	48	0	44	0	45	0	18	32	TRUE	Tatiana Conceição Pereira de Oliveira, Damara Guedes Gardel, Angelo Thomaz Abalada Ghetti, Agnaldo José Lopes	0268-0033	3	3.7	0.541	A3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
The impact of physical activity level, degree of dyspnoea and pulmonary function on the performance of healthy young adults during exercise	10.1016/j.jbmt.2018.05.005	http://dx.doi.org/10.1016/j.jbmt.2018.05.005	1360-8592	Journal of Bodywork & Movement Therapies	Vívian Pinto Almeida			2019	1644230138	0	0	0	0	3	0	2	0	2	0	48	1	FALSE	Vívian Pinto Almeida, Arthur Sá Ferreira, Fernando Silva Guimarães, Jannis Papathanasiou, Agnaldo José Lopes	1360-8592	3	2.5	0.404	A2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
THE IMPACT OF PILATES EXERCISES ON THE POSTURAL ALIGNMENT OF HEALTHY ADULTS	10.1590/1517-869220162206153957	http://dx.doi.org/10.1590/1517-869220162206153957	1517-8692	Revista Brasileira de Medicina do Esporte	Bruna Krawczky			2016	1491010696	0	0	0	0	1	0	1	0	1	0	24	1	TRUE	Bruna Krawczky, Míriam Raquel Meira Mainenti, Antonio Guilherme Fonseca Pacheco	1517-8692	1	0.8	0.177	B1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
The Impact of Sex and Performance Level on Pacing Behavior in a 24-h Ultramarathon	10.3389/fspor.2019.00057	http://dx.doi.org/10.3389/fspor.2019.00057	2624-9367	Frontiers in Sports and Active Living	Allan Inoue			2019	1648612699	0	0	0	0	15	0	13	1	14	0	17	8	TRUE	Allan Inoue, Tony Meireles Santos, Florentina J. Hettinga, Daniel de Souza Alves, Bruno Ferreira Viana, Bruno de Souza Terra, Flávio Oliveira Pires	2624-9367	7	1.6	0.624	B2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
The influence of Pilates method in quality of life of practitioners	10.1016/j.jbmt.2013.03.006	http://dx.doi.org/10.1016/j.jbmt.2013.03.006	1360-8592	Journal of Bodywork & Movement Therapies	Fernanda Teles Dias Vieira			2013	1460698462	0	0	0	0	5	0	3	0	3	0	148	2	FALSE	Fernanda Teles Dias Vieira, Lucila Martins Faria, João Irineu Wittmann, Wagner Teixeira, Leandro Alberto Calazans Nogueira	1360-8592	18	2.5	0.404	A2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
The relationship between low back pain and the basic lumbar posture at work: a retrospective cross-sectional study	10.1007/s00420-021-01778-9	http://dx.doi.org/10.1007/s00420-021-01778-9	0340-0131	International Archives of Occupational and Environmental Health	Eduardo Gallas Leivas			2021	1636385775	0	0	0	0	1	0	1	0	1	0	19	1	FALSE	Eduardo Gallas Leivas, Leticia Amaral Corrêa, Leandro Alberto Calazans Nogueira	0340-0131	1	5.1	0.868	A2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
The relationship between urinary incontinence, pelvic floor muscle strength and lower abdominal muscle activation among women with low back pain	10.1080/21679169.2018.1435720	http://dx.doi.org/10.1080/21679169.2018.1435720	2167-9169	The European Journal Of Physiotherapy	Douglas Lima de Abreu			2018	1518100490	0	0	0	0	2	0	2	0	2	0	55	1	FALSE	Douglas Lima de Abreu, Pedro Teixeira Vidinha Rodrigues, Leticia Amaral Corrêa, Adriana de Carvalho Lacombe, Dianne Andreotti, Leandro Alberto Calazans Nogueira	2167-9169	4	2.0	0.349	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
The Reliability and Concurrent Validity of PainMAP Software for Automated Quantification of Pain Drawings on Body Charts of Patients With Low Back Pain	10.1111/papr.12872	http://dx.doi.org/10.1111/papr.12872	1530-7085	Pain Practice	Leticia Amaral Corrêa			2020	1642338490	0	0	0	0	3	0	3	0	3	0	55	2	FALSE	Leticia Amaral Corrêa, Juliana Valentim Bittencourt, Arthur de Sá Ferreira, Felipe José Jandre dos Reis, Renato Santos Almeida, Leandro Alberto Calazans Nogueira	1530-7085	6	5.4	0.652	A2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
